id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
0d315acb-d6da-413a-a24a-93420fdf5dac,Armindo João da Luz,Armindo João da Luz,,,,MPD,MPD,area/santo_antão,Santo Antão,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=355,
83816a70-b957-4976-ad95-c9182776746b,Austelino Tavares Correia,Austelino Tavares Correia,,,,MPD,MPD,area/santiago_norte,Santiago Norte,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=298,
62a5d95d-5b3b-4276-8cd2-d7067bc18b1d,Carlos Alberto Delgado,Carlos Alberto Delgado,,,,PAICV,PAICV,area/santo_antão,Santo Antão,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=351,
62c52dfd-f491-4f53-9fd9-7999ef12fe66,Carlos Alberto Gonçalves Lopes,Carlos Alberto Gonçalves Lopes,,,,MPD,MPD,area/fogo,Fogo,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=295,
5e2232d6-74e4-4bc6-aed7-abaea5dc4a44,Carlos Miguel Afonseca Monteiro,Carlos Miguel Afonseca Monteiro,,,,MPD,MPD,area/santiago_sul,Santiago Sul,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=361,
a087ef6b-70b8-470f-8431-28fc7737b456,Celita Annie Alfama Pereira,Celita Annie Alfama Pereira,,,,MPD,MPD,area/santiago_norte,Santiago Norte,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=299,
05b18946-d29b-4deb-b606-7df987bc56d5,Clóvis Isildo Barbosa da Lomba da Silva,Clóvis Isildo Barbosa da Lomba da Silva,,,,PAICV,PAICV,area/brava,Brava,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=328,
6debbc70-94ae-427c-b58c-700aa3cd1faf,Damião da Cruz Medina,Damião da Cruz Medina,,,,MPD,MPD,area/santo_antão,Santo Antão,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=301,
9f4784e1-1dbd-4124-8db3-7fa06eb3ce4c,David Elias Mendes Gomes,David Elias Mendes Gomes,,,,MPD,MPD,area/santiago_norte,Santiago Norte,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=399,
d92e4e2a-3780-465a-8d70-6f38c5996324,David Lima Gomes,David Lima Gomes,,,,MPD,MPD,area/brava,Brava,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=312,
95eed99a-26b3-4681-baf8-031385e941f1,Dora Oriana Gomes Pires dos Reis,Dora Oriana Gomes Pires dos Reis,,,,UCID,UCID,area/são_vicente,São Vicente,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=348,
d7d11b28-cb82-4f94-97de-8b71d94d29ea,Emanuel Alberto Duarte Barbosa,Emanuel Alberto Duarte Barbosa,,,,MPD,MPD,area/europa,Europa,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=352,
31d6fd84-dbeb-4e8d-b097-f7a29a52f967,Estevão Barros Rodrigues,Estevão Barros Rodrigues,,,,PAICV,PAICV,area/África,África,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=329,
cb7b73cc-0636-4be1-bad9-e236fce2a8d6,Eva Verona Teixeira Andrade Ortet,Eva Verona Teixeira Andrade Ortet,,,,PAICV,PAICV,area/fogo,Fogo,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=330,
6fb0e9bc-0546-4125-87d9-7b5e010a7b26,Felisberto Alves Vieira,Felisberto Alves Vieira,,,,PAICV,PAICV,area/santiago_sul,Santiago Sul,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=331,
d9839a2f-d747-40e5-8750-4e207dc60b7c,Fernando Jorge Spencer Ferreira Frederico,Fernando Jorge Spencer Ferreira Frederico,,,,PAICV,PAICV,area/maio,Maio,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=332,
060c1d8a-1358-4de0-994d-f3617c50560d,Filipe Alves Gomes dos Santos,Filipe Alves Gomes dos Santos,,,,MPD,MPD,area/fogo,Fogo,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=308,
923079cd-04db-48a7-9d67-729157c56994,Filomena Mendes Gonçalves,Filomena Mendes Gonçalves,,,,MPD,MPD,area/santiago_sul,Santiago Sul,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=309,
37dca59a-8e07-4a77-9ad7-cd590fa7060e,Filomena de Fátima Ribeiro Vieira Martins,Filomena de Fátima Ribeiro Vieira Martins,,,,PAICV,PAICV,area/são_vicente,São Vicente,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=353,
d78922da-3704-4f22-acfd-bcb84c10291f,Francisco Correia Pereira,Francisco Correia Pereira,,,,PAICV,PAICV,area/europa,Europa,Assembleia Nacional,9,,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=395,
